--- Render Session Started: 2025-11-28_16-16-11 ---
Blender: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe
Project: D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend
Range: 2295 to 2300
----------------------------------------
Command: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe -b D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend -s 2295 -e 2300 -a
🔄 blenderkit: Verbose is enabled
🔄 blenderkit: Read in JSON settings from file
ℹ️  blenderkit: Ports reordered so first port is now 62485 (previous index was 0) [16:16:12.286, client_lib.py:125]
Created history step a4860ba9-0e83-4c32-9a9f-63fb3f9933e9
ℹ️  blenderkit: Created new search history step [16:16:12.300, search.py:1751]
00:01.000  blend            | Read blend: "D:\Working\SETT\MV\MV0033\Working\MV0033_Luna and Frank 2Part.blend"
Blender 5.0.0 (hash a37564c4df7a built 2025-11-18 11:06:54)
Could not open as Ogawa file from provided streams.Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.

Unable to open Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abcD:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abcUnable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc


00:07.531  render           | Rendering animation (frames 2295..2300)
00:07.547  render           | Start rendering: Scene, ViewLayer
00:07.547  render           | Engine: Cycles
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abc
00:14.703  render           | Mem: 1M | Synchronizing object | media (2)
02:32.843  render           | Mem: 13873M | Synchronizing object | Plane.002
02:32.843  render           | Mem: 13873M | Synchronizing object | spear.013
02:32.843  render           | Mem: 13873M | Synchronizing object | spear.014
02:32.843  render           | Mem: 13873M | Synchronizing object | 04_EO_Spikes
02:32.843  render           | Mem: 13873M | Synchronizing object | Block.001
02:32.843  render           | Mem: 13873M | Synchronizing object | Block.002
02:32.843  render           | Mem: 13873M | Synchronizing object | Block.003
02:32.843  render           | Mem: 13873M | Synchronizing object | Area.002
02:32.843  render           | Mem: 13873M | Synchronizing object | Area.001
02:32.843  render           | Mem: 13873M | Synchronizing object | Area
02:32.843  render           | Mem: 13873M | Synchronizing object | Spot.006
02:32.843  render           | Mem: 13873M | Synchronizing object | Spot.005
02:32.843  render           | Mem: 13873M | Synchronizing object | Spot.004
02:32.843  render           | Mem: 13873M | Synchronizing object | Spot.003
02:32.843  render           | Mem: 13873M | Synchronizing object | Spot.002
02:32.843  render           | Mem: 13873M | Synchronizing object | Spot.001
02:32.843  render           | Mem: 13873M | Synchronizing object | Spot
02:32.843  render           | Mem: 13873M | Synchronizing object | BézierCurve
02:32.843  render           | Mem: 13873M | Synchronizing object | Block.004
02:32.843  render           | Mem: 13873M | Synchronizing object | Cylinder.001
02:32.843  render           | Mem: 13873M | Synchronizing object | Block.005
02:32.859  render           | Mem: 13873M | Synchronizing object | Block.006
02:32.859  render           | Mem: 13873M | Synchronizing object | Rocks_Net
02:32.859  render           | Mem: 13873M | Synchronizing object | Block.010
02:32.859  render           | Mem: 13873M | Synchronizing object | Block.011
02:32.859  render           | Mem: 13873M | Synchronizing object | Block.012
02:32.937  render           | Mem: 13873M | Synchronizing object | StoneAsset.5252
02:32.937  render           | Mem: 13873M | Synchronizing object | StoneAsset.5251
02:32.937  render           | Mem: 13873M | Synchronizing object | StoneAsset.5250
02:32.937  render           | Mem: 13873M | Synchronizing object | StoneAsset.5249
02:32.937  render           | Mem: 13873M | Synchronizing object | StoneAsset.5248
02:32.937  render           | Mem: 13873M | Synchronizing object | StoneAsset.5247
02:32.937  render           | Mem: 13873M | Synchronizing object | StoneAsset.5246
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5245
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5244
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5243
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5241
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5240
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5239
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5238
02:32.953  render           | Mem: 13873M | Synchronizing object | StoneAsset.5237
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5236
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5235
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5234
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5233
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5232
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5231
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5230
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5229
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5228
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5227
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5226
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5225
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5224
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5223
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5222
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5221
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5220
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5219
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5218
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5217
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5216
02:32.968  render           | Mem: 13873M | Synchronizing object | StoneAsset.5215
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5214
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5213
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5212
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5211
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5210
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5209
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5208
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5207
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5206
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5205
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5204
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5203
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5202
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5201
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5200
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5199
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5198
02:32.984  render           | Mem: 13873M | Synchronizing object | StoneAsset.5197
02:32.984  render           | Mem: 13873M | Synchronizing object | Cylinder.002
02:33.000  render           | Mem: 13873M | Synchronizing object | Cube.071
02:33.078  render           | Mem: 13873M | Synchronizing object | Pickaxe
02:33.078  render           | Mem: 13873M | Synchronizing object | Shovel.001
02:33.078  render           | Mem: 13873M | Synchronizing object | shovel
02:33.093  render           | Mem: 13873M | Synchronizing object | Actual Vase
02:33.328  render           | Mem: 13873M | Synchronizing object | Block.013
02:33.343  render           | Mem: 13873M | Synchronizing object | Block.014
02:33.343  render           | Mem: 13873M | Synchronizing object | Block.015
02:33.375  render           | Mem: 13873M | Synchronizing object | Block.016
02:33.422  render           | Mem: 13873M | Synchronizing object | Block.022
02:33.437  render           | Mem: 13873M | Synchronizing object | Block.023
02:33.437  render           | Mem: 13873M | Synchronizing object | Block.021
02:33.453  render           | Mem: 13873M | Synchronizing object | Block.024
02:33.468  render           | Mem: 13873M | Synchronizing object | Block.020
02:33.547  render           | Mem: 13873M | Synchronizing object | Block.025
02:33.578  render           | Mem: 13873M | Synchronizing object | Block.008
02:33.765  render           | Mem: 13873M | Synchronizing object | Block.007
02:33.781  render           | Mem: 13873M | Synchronizing object | Block.009
02:33.781  render           | Mem: 13873M | Synchronizing object | Block.017
02:33.906  render           | Mem: 13873M | Synchronizing object | Block.018
02:33.922  render           | Mem: 13873M | Synchronizing object | Block.019
02:33.922  render           | Mem: 13873M | Synchronizing object | Block.026
02:33.953  render           | Mem: 13873M | Synchronizing object | Block.027
02:34.000  render           | Mem: 13873M | Synchronizing object | Block.028
02:34.000  render           | Mem: 13873M | Synchronizing object | Block.029
02:34.015  render           | Mem: 13873M | Synchronizing object | Block.030
02:34.140  render           | Mem: 13873M | Synchronizing object | Block.031
02:34.156  render           | Mem: 13873M | Synchronizing object | Block.032
02:34.156  render           | Mem: 13873M | Synchronizing object | Block.033
02:34.265  render           | Mem: 13873M | Synchronizing object | Block.034
02:34.281  render           | Mem: 13873M | Synchronizing object | Block.036
02:34.359  render           | Mem: 13873M | Synchronizing object | Block.037
02:34.422  render           | Mem: 13873M | Synchronizing object | Block.038
02:34.437  render           | Mem: 13873M | Synchronizing object | Block.039
02:34.437  render           | Mem: 13873M | Synchronizing object | Block.040
02:34.484  render           | Mem: 13873M | Synchronizing object | Block.041
02:34.531  render           | Mem: 13873M | Synchronizing object | Block.042
02:34.609  render           | Mem: 13873M | Synchronizing object | Block.035
02:34.672  render           | Mem: 13873M | Synchronizing object | Plane.003
02:34.672  render           | Mem: 13873M | Synchronizing object | Plane.006
02:34.718  render           | Mem: 13873M | Synchronizing object | Plane.005
02:34.750  render           | Mem: 13873M | Synchronizing object | Left_Wall_01
02:34.828  render           | Mem: 13873M | Synchronizing object | 3DModel_Retopo
02:34.828  render           | Mem: 13873M | Synchronizing object | Left_Sand_01
02:34.843  render           | Mem: 13873M | Synchronizing object | Plane.018
02:34.890  render           | Mem: 13873M | Synchronizing object | Clay vase
02:34.906  render           | Mem: 13873M | Synchronizing object | Cylinder
02:34.906  render           | Mem: 13873M | Synchronizing object | Plane.022
02:34.968  render           | Mem: 13873M | Synchronizing object | Plane
02:34.984  render           | Mem: 13873M | Synchronizing object | Plane.004
02:35.078  render           | Mem: 13873M | Synchronizing object | Plane.008
02:35.078  render           | Mem: 13873M | Synchronizing object | Plane.009
02:55.781  render           | Mem: 13873M | Initializing
02:58.797  render           | Mem: 13873M | Updating Images | Loading Hieroglyphics Rosetta Stone_Emissive.jpg
02:58.828  render           | Mem: 13889M | Waiting for render to start
02:58.828  render           | Mem: 13889M | Updating Scene
02:58.828  render           | Mem: 13889M | Updating Shaders
02:58.843  render           | Mem: 13889M | Updating Background
02:58.843  render           | Mem: 13889M | Updating Camera
02:58.843  render           | Mem: 13889M | Updating Meshes Flags
02:58.843  render           | Mem: 13889M | Updating Objects
02:58.843  render           | Mem: 13889M | Updating Objects | Copying Transformations to device
02:58.843  render           | Mem: 13889M | Updating Particle Systems
02:58.843  render           | Mem: 13889M | Updating Meshes
03:35.718  render           | Mem: 13889M | Updating Displacement Images
03:36.625  render           | Mem: 5097M | Updating Mesh | Computing normals
03:39.093  render           | Mem: 5097M | Updating Mesh | Copying Mesh to device
03:39.797  render           | Mem: 7250M | Updating Objects | Applying Static Transformations
03:39.812  render           | Mem: 7250M | Updating Mesh | Computing attributes
03:47.172  render           | Mem: 7250M | Updating Mesh | Copying Attributes to device
03:50.390  render           | Mem: 13230M | Updating Mesh | Computing Displacement Mesh
03:53.484  render           | Mem: 13230M | Updating Mesh | Computing Displacement Plane
03:53.562  render           | Mem: 13230M | Updating Mesh | Computing Displacement Mesh
03:55.109  render           | Mem: 13230M | Updating Mesh | Computing Displacement Cube.079
03:55.656  render           | Mem: 5097M | Updating Mesh | Computing attributes
03:58.156  render           | Mem: 5098M | Updating Mesh | Copying Attributes to device
04:00.297  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.410 10/39 | Building BVH
04:00.297  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.378 6/24 | Building BVH
04:00.297  render           | Mem: 11737M | Updating Geometry BVH light 217/216 | Building BVH
04:00.297  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.382 7/24 | Building BVH
04:00.297  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.382 7/24 | Building OptiX acceleration structure
04:00.297  render           | Mem: 11737M | Updating Geometry BVH BézierCurve 216/216 | Building BVH
04:00.297  render           | Mem: 11737M | Updating Geometry BVH BézierCurve 216/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.430 13/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.430 13/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.432 14/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.432 14/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.434 15/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.434 15/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.436 16/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.436 16/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.438 17/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.438 17/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.456 18/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.456 18/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.478 19/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.478 19/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.458 20/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.458 20/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.460 21/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.460 21/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.462 22/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.462 22/216 | Building OptiX acceleration structure
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.464 23/216 | Building BVH
04:00.328  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.464 23/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH Cylinder.002 215/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH Cylinder.002 215/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.466 24/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.466 24/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.480 25/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.480 25/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.482 26/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.482 26/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.486 27/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.486 27/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.534 28/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.534 28/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.488 29/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.488 29/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.516 30/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.516 30/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.514 34/216 | Building BVH
04:00.343  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.514 34/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11737M | Updating Geometry BVH Sphere.001 214/216 | Building BVH
04:00.343  render           | Mem: 11728M | Updating Geometry BVH Sphere.001 214/216 | Building OptiX acceleration structure
04:00.343  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.530 35/216 | Building BVH
04:00.343  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.530 35/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.532 36/216 | Building BVH
04:00.359  render           | Mem: 11728M | Updating Geometry BVH RED_Island_1_Mesh.532 36/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.536 37/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.536 37/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.538 38/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.538 38/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.540 39/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.540 39/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.353 40/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.353 40/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.355 41/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.355 41/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.357 42/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.357 42/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.377 43/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.377 43/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.379 44/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.379 44/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.381 45/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.381 45/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.403 46/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.403 46/216 | Building OptiX acceleration structure
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.405 47/216 | Building BVH
04:00.359  render           | Mem: 11736M | Updating Geometry BVH RED_Island_1_Mesh.405 47/216 | Building OptiX acceleration structure
04:00.375  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.657 213/216 | Building BVH
04:00.375  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.657 213/216 | Building OptiX acceleration structure
04:00.375  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.407 48/216 | Building BVH
04:00.375  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.407 48/216 | Building OptiX acceleration structure
04:00.375  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.669 212/216 | Building BVH
04:00.375  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.669 212/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.461 59/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.461 59/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.463 60/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.463 60/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.465 61/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.465 61/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.479 62/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.479 62/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.481 63/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.481 63/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.485 64/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.485 64/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.487 65/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.487 65/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.489 66/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.489 66/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.668 211/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.668 211/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.509 67/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.509 67/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.511 68/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.511 68/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.513 69/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.513 69/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.529 70/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.529 70/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.531 71/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.531 71/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.533 72/216 | Building BVH
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.533 72/216 | Building OptiX acceleration structure
04:00.390  render           | Mem: 11737M | Updating Geometry BVH RED_Island_1_Mesh.535 73/216 | Building BVH
04:00.406  render           | Mem: 11737M | Updating Geometry BVH spear 83/216 | Building BVH
04:00.406  render           | Mem: 11737M | Updating Geometry BVH spear 83/216 | Building OptiX acceleration structure
04:00.406  render           | Mem: 11673M | Updating Geometry BVH spear 84/216 | Building BVH
04:00.406  render           | Mem: 11673M | Updating Geometry BVH spear 84/216 | Building OptiX acceleration structure
04:00.406  render           | Mem: 11674M | Updating Geometry BVH spear 85/216 | Building BVH
04:00.406  render           | Mem: 11674M | Updating Geometry BVH spear 85/216 | Building OptiX acceleration structure
04:00.406  render           | Mem: 11674M | Updating Geometry BVH spear 86/216 | Building BVH
04:00.406  render           | Mem: 11674M | Updating Geometry BVH spear 86/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11674M | Updating Geometry BVH spear 87/216 | Building BVH
04:00.422  render           | Mem: 11673M | Updating Geometry BVH spear 87/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11674M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.658 209/216 | Building BVH
04:00.422  render           | Mem: 11674M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.658 209/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 88/216 | Building BVH
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 88/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 89/216 | Building BVH
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 89/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 90/216 | Building BVH
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 90/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 91/216 | Building BVH
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 91/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 92/216 | Building BVH
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 92/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11693M | Updating Geometry BVH spear 93/216 | Building BVH
04:00.422  render           | Mem: 11692M | Updating Geometry BVH spear 93/216 | Building OptiX acceleration structure
04:00.422  render           | Mem: 11693M | Updating Geometry BVH Mesh 94/216 | Building BVH
04:00.422  render           | Mem: 11681M | Updating Geometry BVH Mesh 94/216 | Building OptiX acceleration structure
